skillName,maxTime,angleParam1,angleParam2,"poseParam X","poseParam Y","poseParam R","vector3Param X","vector3Param Y","vector3Param Z",boolParam,floatParam,intParam,stringParam
WalkToPoint,12,0,0,3202.92,-56.0782,-1.0391,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,3195.73,-65.0948,-1.04482,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,3195.73,-65.0948,-1.04482,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2959.34,-313.9,-1.13262,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2959.34,-313.9,-1.13262,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2948.34,-324.988,-1.14028,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2948.34,-324.988,-1.14028,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2939.55,-337.978,-1.14891,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2939.55,-337.978,-1.14891,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2924.08,-430.007,-1.21158,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2924.08,-430.007,-1.21158,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2918.06,-464.922,-1.23545,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2918.06,-464.922,-1.23545,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2916.58,-454.357,-1.2282,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2916.58,-454.357,-1.2282,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2913.92,-443.741,-1.22108,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2913.92,-443.741,-1.22108,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2908.48,-422.236,-1.20678,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2908.48,-422.236,-1.20678,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2901.75,-399.969,-1.19214,nan,nan,nan,0,1,0,
WalkToPoint,24,0,0,2901.75,-399.969,-1.19214,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2896.45,-379.137,-1.17836,nan,nan,nan,0,1,0,
WalkToPoint,12,0,0,2896.45,-379.137,-1.17836,nan,nan,nan,0,1,0,
